District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield
Gaya,Gurua,20,20,7,Manual_PuddledRandom,4.0,,Canal,,,,1.0,,SoilApplied,2,12.0,,SoilApplied,6.0,42.0,,,Broadcasting,hand,240.0,hand,28,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,0.02581844022713308,-0.9996666485105112,2022,0.02581844022713308,-0.9996666485105112,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.7469720876965551,0.6648553979642867,2022,-0.4635502709028512,0.8860706215341377,510
Gaya,Wazirganj,20,20,5,Manual_PuddledRandom,4.0,6.0,Boring,Electric,100.0,2.0,,5.0,SoilApplied,2,10.0,10.0,Broadcasting,15.0,25.0,,,Broadcasting,hand,500.0,hand,25,10,plowed_in_soil,0.2962962962962963,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.060213277365792774,-0.9981855344718586,2022,0.11165900712169512,-0.993746580436178,2022,-0.4093559588156211,-0.9123747579707274,2022,-0.7469720876965551,0.6648553979642867,2022,-0.5086709438521042,0.8609610158889945,640
Nalanda,Rajgir,50,50,5,Manual_PuddledRandom,2.0,,Rainfed,,,4.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,24,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.3617137307297674,-0.9322892131745134,2022,-0.11165900712169444,-0.9937465804361781,2022,-0.4405187843504952,-0.8977433935342336,2022,-0.594726686960764,0.8039279618328208,2022,-0.3697245428906732,0.9291414114031743,688
Nalanda,Rajgir,21,20,5,Manual_PuddledRandom,2.0,5.0,Boring,Electric,125.0,5.0,1.0,,SoilApplied,2,10.0,10.0,Broadcasting,20.0,40.0,,,Broadcasting,hand,3.0,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.3131070409358267,-0.9497178427914317,2022,-0.008606996888688009,-0.9999629591162655,2022,-0.3294084822245302,-0.9441875088341994,2022,-0.594726686960764,0.8039279618328208,2022,-0.12020804489935275,0.9927487224577402,600
Gaya,Gurua,20,20,6,Manual_PuddledRandom,4.0,,,,,,3.0,,Broadcasting,2,8.0,4.0,Broadcasting,15.0,45.0,,,SoilApplied,hand,400.0,hand,25,10,plowed_in_soil,0.2962962962962963,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.02581844022713308,-0.9996666485105112,2022,0.02581844022713308,-0.9996666485105112,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.4787338401157883,0.8779600847008883,2022,-0.1712931441814778,0.9852201067560606,680
Jamui,Khaira,30,25,3,Manual_PuddledLine,1.0,3.0,Canal,,,5.0,,3.0,SoilApplied,3,12.0,,Broadcasting,12.0,22.0,8.0,55.0,Broadcasting,hand,120.0,machine,28,10,plowed_in_soil,0.3636363636363636,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.3131070409358267,-0.9497178427914317,2022,-0.02581844022713239,-0.9996666485105112,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.7694148268839381,0.6387494220515268,2022,-0.2553532951161881,0.9668478136052773,640
Nalanda,Rajgir,30,30,5,LineSowingAfterTillage,,5.0,Boring,Electric,150.0,4.0,1.0,,SoilApplied,2,20.0,1.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,25,10,plowed_in_soil,0.3125,False,False,True,True,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.24702218048093527,-0.9690098257244063,2022,0.008606996888688698,-0.9999629591162655,2022,-0.2802306751992161,-0.9599326896597445,2022,-0.5667017562911184,0.8239230057575536,2022,-0.32126966169236515,0.946987753076075,720
Nalanda,Noorsarai,45,45,4,Manual_PuddledRandom,3.0,5.0,Boring,Electric,200.0,3.0,,,,2,10.0,20.0,Broadcasting,20.0,28.0,,,Broadcasting,machine,,machine,25,40,burned,0.3125,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.3294084822245302,-0.9441875088341994,2022,0.1457991969198751,-0.9893142039703663,2022,-0.3456123126707333,-0.9383773917408642,2022,-0.5086709438521042,0.8609610158889945,2022,-0.4787338401157883,0.8779600847008883,450
Nalanda,Noorsarai,20,20,4,Manual_PuddledRandom,1.0,2.0,Boring,Electric,120.0,3.0,,,,2,,6.0,Broadcasting,12.0,33.0,,,Broadcasting,hand,300.0,machine,26,10,plowed_in_soil,0.1875,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.07738647923346322,-0.9970011699250151,2022,0.19667288979357647,-0.980469160361632,2022,-0.12874817745258066,-0.99167731989929,2022,-0.858763958275803,0.5123714121284235,2023,0.15430882066428117,0.9880226656636976,480
Gaya,Wazirganj,5,5,4,Manual_PuddledRandom,2.0,2.0,Boring,Electric,20.0,3.0,2.0,,SoilApplied,2,2.0,2.0,Broadcasting,5.0,25.0,,,Broadcasting,hand,100.0,machine,30,10,plowed_in_soil,0.074074074074074,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.11165900712169512,-0.993746580436178,2022,0.02581844022713308,-0.9996666485105112,2022,-0.3294084822245302,-0.9441875088341994,2022,-0.8311706263658079,0.5560174366570446,2022,-0.7469720876965551,0.6648553979642867,80
Vaishali,Chehrakala,10,10,4,Manual_PuddledRandom,1.0,5.0,TubeWell,Diesel,1000.0,3.0,1.0,,SoilApplied,3,10.0,10.0,Broadcasting,10.0,18.0,,,Broadcasting,hand,1200.0,hand,27,10,plowed_in_soil,0.2272727272727273,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.060213277365792774,-0.9981855344718586,2022,-0.7961828637826154,-0.6050560696488494,2022,-0.9141279881853337,0.4054257283599973,2022,-0.867456354729597,0.4975132889071803,300
Vaishali,Mahua,15,12,4,Manual_PuddledRandom,2.0,3.0,Boring,Electric,600.0,2.0,,4.0,SoilApplied,3,18.0,,Broadcasting,18.0,30.0,12.0,60.0,Broadcasting,hand,1200.0,machine,30,10,plowed_in_soil,0.2727272727272727,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,0.12874817745258132,-0.99167731989929,2022,0.48627270710869,-0.8738071036110808,2022,-0.16280701293851646,-0.9866579328916572,2022,-0.8406184056344783,0.5416278206559811,2022,-0.6744436188329457,0.7383263540031063,480
Vaishali,Mahua,5,5,5,Manual_PuddledRandom,1.0,2.0,Boring,Diesel,,2.0,,2.0,SoilApplied,3,5.0,,SoilApplied,4.0,45.0,4.0,75.0,Broadcasting,hand,400.0,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.16280701293851646,-0.9866579328916572,2022,-0.19667288979357622,-0.9804691603616321,2022,-0.6016240632249227,-0.7987793728863648,2022,-0.8498170915275277,0.5270777086423724,2022,-0.7116566222817751,0.7025274741691566,200
Vaishali,Mahua,15,15,4,Manual_PuddledRandom,2.0,2.0,Boring,Diesel,400.0,3.0,,2.0,SoilApplied,3,,,SoilApplied,4.0,40.0,4.0,70.0,Broadcasting,hand,400.0,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2022,-0.060213277365792774,-0.9981855344718586,2022,-0.07738647923346322,-0.9970011699250151,2022,-0.5307300481619331,-0.8475409228928312,2022,-0.858763958275803,0.5123714121284235,2022,-0.7909456567567774,0.6118864012687242,200
Gaya,Wazirganj,13,10,4,Manual_PuddledRandom,2.0,4.0,Boring,Electric,98.0,6.0,4.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,35.0,,,Broadcasting,hand,228.0,machine,22,10,plowed_in_soil,0.1111111111111111,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.09453674981719912,-0.9955213724144752,2022,0.19667288979357647,-0.980469160361632,2022,-0.37770796520396466,-0.9259247771938499,2022,-0.8406184056344783,0.5416278206559811,2022,-0.38566340624360745,0.9226395488404875,210
Jamui,Khaira,50,50,5,Manual_PuddledRandom,5.0,3.0,Canal,,,8.0,,3.0,SoilApplied,3,10.0,,Broadcasting,15.0,22.0,10.0,60.0,Broadcasting,hand,150.0,machine,24,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.4405187843504952,-0.8977433935342336,2022,-0.04302223300453034,-0.99907411510223,2022,-0.5307300481619331,-0.8475409228928312,2022,-0.8214765533024145,0.5702422926917867,2022,-0.5234156073655503,0.8520775211013093,800
Nalanda,Rajgir,6,6,5,Manual_PuddledRandom,2.0,1.0,Boring,Electric,75.0,7.0,1.0,,Broadcasting,2,3.0,6.0,Broadcasting,3.0,46.0,,,Broadcasting,hand,150.0,machine,26,10,plowed_in_soil,0.09375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.28023067519921585,-0.9599326896597447,2022,0.5012418134457758,-0.865307254363206,2022,-0.24702218048093527,-0.9690098257244063,2022,-0.622046748440868,0.7829801036770625,2022,-0.32126966169236515,0.946987753076075,130
Nalanda,Noorsarai,40,40,4,Manual_PuddledRandom,2.0,16.0,Boring,Electric,,2.0,,,,2,20.0,40.0,Broadcasting,40.0,28.0,,,Broadcasting,machine,,machine,25,40,burned,0.625,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.24702218048093527,-0.9690098257244063,2022,0.26366549272800704,-0.9646141756912435,2022,-0.2636654927280072,-0.9646141756912435,2022,-0.4787338401157883,0.8779600847008883,2022,-0.4635502709028512,0.8860706215341377,950
Nalanda,Noorsarai,30,15,5,Manual_PuddledRandom,2.0,4.0,Boring,Electric,160.0,1.0,,,,2,,16.0,Broadcasting,8.0,20.0,,,Broadcasting,hand,80.0,hand,25,10,plowed_in_soil,0.25,False,False,False,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.2802306751992161,-0.9599326896597445,2022,0.11165900712169512,-0.993746580436178,2022,-0.3131070409358267,-0.9497178427914317,2022,-0.8406184056344783,0.5416278206559811,2022,-0.12020804489935275,0.9927487224577402,450
Nalanda,Rajgir,40,40,4,Manual_PuddledLine,2.0,4.0,Canal,,,3.0,50.0,,SoilApplied,3,20.0,20.0,Broadcasting,10.0,10.0,10.0,10.0,Broadcasting,hand,300.0,hand,13,10,plowed_in_soil,0.3125,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.2802306751992161,-0.9599326896597445,2022,-0.3294084822245302,-0.9441875088341994,2022,-0.7526668275320083,-0.6584015846980489,2022,-0.4327755925504317,0.9015016841318838,2022,-0.2553532951161881,0.9668478136052773,400
Jamui,Jamui,5,5,4,Manual_PuddledRandom,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,30.0,,,Broadcasting,hand,300.0,machine,28,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.4862727071086902,-0.8738071036110807,2022,0.06021327736579302,-0.9981855344718586,2022,-0.5737722679043243,-0.8190148866680802,2022,-0.7116566222817751,0.7025274741691566,2023,0.1712931441814776,0.9852201067560606,239
Nalanda,Rajgir,30,30,6,Manual_PuddledRandom,1.0,6.0,Boring,Electric,90.0,2.0,600.0,,Broadcasting,2,5.0,5.0,Broadcasting,5.0,23.0,,,Broadcasting,hand,250.0,hand,22,10,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.36171373072976765,-0.9322892131745133,2022,0.29671281927349075,-0.9549667548552551,2022,-0.2135209154397959,-0.9769384927771817,2022,-0.8214765533024145,0.5702422926917867,2022,-0.7694148268839381,0.6387494220515268,350
Nalanda,Rajgir,60,60,4,LineSowingAfterTillage,,8.0,Boring,Electric,,5.0,,,,2,25.0,12.0,Broadcasting,25.0,42.0,,,Broadcasting,machine,,hand,28,40,plowed_in_soil,0.375,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,2022,0.1457991969198751,-0.9893142039703663,2022,0.09453674981719912,-0.9955213724144752,2022,-0.4405187843504952,-0.8977433935342336,2022,-0.5808002734538014,0.8140460935082175,2022,-0.5380051715382992,0.8429415373547832,640
Jamui,Jamui,20,20,4,Manual_PuddledRandom,3.0,3.0,Boring,Diesel,200.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,15.0,10.0,,,Broadcasting,hand,1100.0,machine,26,10,plowed_in_soil,0.9090909090909092,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.5737722679043243,-0.8190148866680802,2022,-0.16280701293851646,-0.9866579328916572,2022,-0.6420547132365636,-0.7666588193001592,2022,-0.7909456567567774,0.6118864012687242,2023,0.4635502709028509,0.886070621534138,1600
Jamui,Khaira,25,16,4,Manual_PuddledLine,1.0,3.0,Boring,Electric,250.0,3.0,,2.0,SoilApplied,3,13.0,,Broadcasting,12.0,25.0,12.0,65.0,Broadcasting,hand,1300.0,hand,21,10,plowed_in_soil,0.5454545454545454,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.3456123126707333,-0.9383773917408642,2022,-0.008606996888688009,-0.9999629591162655,2022,-0.5160623910158526,-0.8565509959010037,2022,-0.4937755501599774,0.8695893893466109,2022,-0.1712931441814778,0.9852201067560606,1300
Nalanda,Rajgir,30,30,5,Manual_PuddledRandom,2.0,5.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2,20.0,10.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,24,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.11165900712169444,-0.9937465804361781,2022,0.09453674981719912,-0.9955213724144752,2022,-0.16280701293851646,-0.9866579328916572,2022,-0.622046748440868,0.7829801036770625,2022,-0.1882267098432439,0.9821256058680006,500
Jamui,Khaira,55,33,4,Manual_PuddledLine,1.0,4.0,Boring,Diesel,450.0,3.0,,3.0,SoilApplied,3,21.0,,Broadcasting,15.0,25.0,15.0,68.0,Broadcasting,hand,1600.0,hand,23,10,plowed_in_soil,0.9545454545454546,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.14579919691987442,-0.9893142039703664,2022,-0.5012418134457756,-0.8653072543632061,2022,-0.4937755501599774,0.8695893893466109,2022,-0.05161966722325418,0.9986668162884759,2200
Nalanda,Noorsarai,70,70,4,Manual_PuddledRandom,2.0,6.0,Boring,Electric,320.0,4.0,,,,2,,16.0,Broadcasting,32.0,31.0,,,Broadcasting,hand,800.0,machine,23,10,plowed_in_soil,0.5,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.11165900712169444,-0.9937465804361781,2022,0.1797665857255624,-0.9837092937736097,2022,-0.2135209154397959,-0.9769384927771817,2022,-0.8996308696522434,0.4366512319560638,2023,0.401487989205973,0.9158642882672872,1200
Nalanda,Rajgir,50,50,5,Manual_PuddledRandom,2.0,5.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,23,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.42500033996955416,-0.9051931898913974,2022,0.19667288979357647,-0.980469160361632,2022,-0.12874817745258066,-0.99167731989929,2022,-0.5808002734538014,0.8140460935082175,2022,-0.05161966722325418,0.9986668162884759,655
Vaishali,Chehrakala,25,25,5,Manual_PuddledRandom,1.0,5.0,Canal,Diesel,100.0,2.0,2.0,,SoilApplied,1,,10.0,Broadcasting,,,,,,hand,150.0,machine,25,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,2022,-0.24702218048093527,-0.9690098257244063,2022,0.008606996888688698,-0.9999629591162655,2022,-0.2802306751992161,-0.9599326896597445,2022,-0.9873494423939864,0.15855938510313475,2022,-0.9275416835791965,0.3737197147904692,400
Vaishali,Mahua,20,12,4,Manual_PuddledRandom,1.0,3.0,Boring,Diesel,700.0,2.0,1.0,4.0,SoilApplied,3,21.0,,Broadcasting,14.0,30.0,21.0,65.0,Broadcasting,hand,1400.0,machine,30,10,plowed_in_soil,0.3181818181818182,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,0.11165900712169512,-0.993746580436178,2022,0.48627270710869,-0.8738071036110808,2022,0.008606996888688698,-0.9999629591162655,2022,-0.8498170915275277,0.5270777086423724,2022,-0.6870527672236675,0.726607524768565,560
Nalanda,Rajgir,50,50,5,Manual_PuddledRandom,2.0,,Rainfed,,,4.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,21,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.39359027665646645,-0.9192859697186105,2022,-0.11165900712169444,-0.9937465804361781,2022,-0.6287628145958345,-0.7775971469736268,2022,-0.7694148268839381,0.6387494220515268,2022,-0.05161966722325418,0.9986668162884759,655
Vaishali,Mahua,10,6,4,Manual_PuddledRandom,2.0,1.0,Boring,Electric,230.0,2.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,24.0,6.0,65.0,Broadcasting,hand,600.0,machine,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,0.09453674981719912,-0.9955213724144752,2022,0.48627270710869,-0.8738071036110808,2022,-0.11165900712169444,-0.9937465804361781,2022,-0.8311706263658079,0.5560174366570446,2022,-0.661634618242279,0.749826401204568,240
Vaishali,Mahua,3,3,4,Manual_PuddledRandom,1.0,2.0,Boring,Electric,300.0,1.0,,1.0,SoilApplied,2,6.0,6.0,SoilApplied,6.0,23.0,,,Broadcasting,hand,600.0,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.09453674981719912,-0.9955213724144752,2022,0.09453674981719912,-0.9955213724144752,2022,-0.37770796520396466,-0.9259247771938499,2022,-0.8406184056344783,0.5416278206559811,2022,-0.7354170229639858,0.6776147890466887,275
Nalanda,Rajgir,42,42,4,LineSowingAfterTillage,,5.0,Canal,Electric,,4.0,,,,2,15.0,8.0,Broadcasting,15.0,37.0,,,Broadcasting,machine,,hand,28,40,plowed_in_soil,0.25,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,2022,0.3131070409358269,-0.9497178427914316,2022,0.19667288979357647,-0.980469160361632,2022,-0.23030567023061196,-0.973118337233262,2022,-0.5808002734538014,0.8140460935082175,2022,-0.5667017562911184,0.8239230057575536,440
Jamui,Jamui,30,26,4,Manual_PuddledRandom,4.0,5.0,Boring,Electric,500.0,1.0,5.0,,Broadcasting,2,14.0,14.0,Broadcasting,7.0,7.0,,,Broadcasting,hand,500.0,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,-0.11165900712169444,-0.9937465804361781,2022,-0.3131070409358267,-0.9497178427914317,2022,-0.7176769136759615,-0.6963762255968726,2022,-0.6870527672236675,0.726607524768565,2023,0.4482293417404106,0.893918596519257,480
Jamui,Jamui,100,100,4,Manual_PuddledRandom,3.0,5.0,Boring,Diesel,1000.0,4.0,,,,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,90.0,hand,29,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,True,False,,,,,,,,,,,False,False,False,True,2022,-0.3456123126707333,-0.9383773917408642,2022,0.24702218048093552,-0.9690098257244062,2022,-0.37770796520396466,-0.9259247771938499,2022,-0.5086709438521042,0.8609610158889945,2023,0.5524353131676196,0.8335557718385699,750
Vaishali,Mahua,2,2,5,Manual_PuddledRandom,1.0,2.0,Boring,Diesel,300.0,3.0,,,,3,5.0,,SoilApplied,4.0,40.0,4.0,70.0,Broadcasting,hand,400.0,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,False,True,2022,-0.23030567023061196,-0.973118337233262,2022,-0.2636654927280072,-0.9646141756912435,2022,-0.655156357209085,-0.7554933140726804,2022,-0.994217906893952,0.10738134666416306,2023,0.7116566222817746,0.702527474169157,1500
Nalanda,Rajgir,70,70,4,LineSowingAfterTillage,,4.0,Canal,Electric,,4.0,,,,2,14.0,7.0,Broadcasting,14.0,38.0,,,Broadcasting,machine,,hand,27,40,plowed_in_soil,0.21875,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,2022,0.23030567023061221,-0.9731183372332619,2022,0.16280701293851715,-0.986657932891657,2022,-0.2967128192734901,-0.9549667548552553,2022,-0.4482293417404106,0.893918596519257,2022,-0.4482293417404106,0.893918596519257,350
Jamui,Khaira,16,12,4,Manual_PuddledLine,1.0,2.0,Boring,Electric,2.0,2.0,,2.0,SoilApplied,3,6.0,,Broadcasting,6.0,25.0,6.0,65.0,Broadcasting,hand,800.0,hand,22,10,plowed_in_soil,0.4090909090909091,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.3617137307297674,-0.9322892131745134,2022,0.04302223300453059,-0.99907411510223,2022,-0.4405187843504952,-0.8977433935342336,2022,-0.4937755501599774,0.8695893893466109,2022,-0.13727877211326517,0.9905324521322227,1000
Gaya,Wazirganj,16,9,4,Manual_PuddledRandom,2.0,4.0,Boring,Electric,98.0,5.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,25.0,,,Broadcasting,hand,200.0,machine,25,10,plowed_in_soil,0.1111111111111111,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022,0.07738647923346301,-0.9970011699250151,2022,0.16280701293851715,-0.986657932891657,2022,-0.37770796520396466,-0.9259247771938499,2022,-0.8996308696522434,0.4366512319560638,2022,-0.6084768701151264,0.7935716089521472,250
Nalanda,Rajgir,100,100,6,Manual_PuddledRandom,2.0,5.0,Boring,Electric,84.0,4.0,3.0,,SoilApplied,2,10.0,,SoilApplied,20.0,20.0,,,Broadcasting,hand,600.0,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.2135209154397959,-0.9769384927771817,2022,0.07738647923346301,-0.9970011699250151,2022,-0.23030567023061196,-0.973118337233262,2022,-0.4014879892059737,0.9158642882672868,2023,0.4635502709028509,0.886070621534138,1100
Nalanda,Noorsarai,70,70,4,Manual_PuddledRandom,1.0,4.0,Boring,Electric,200.0,5.0,,,,2,,10.0,Broadcasting,20.0,33.0,,,Broadcasting,hand,500.0,machine,25,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,2022,-0.11165900712169444,-0.9937465804361781,2022,0.16280701293851715,-0.986657932891657,2022,-0.17976658572556214,-0.9837092937736098,2022,-0.8311706263658079,0.5560174366570446,2023,0.1202080448993527,0.9927487224577402,600
Nalanda,Rajgir,32,32,5,Manual_PuddledRandom,1.0,4.0,Boring,Electric,200.0,5.0,12.0,,SoilApplied,2,12.0,,Broadcasting,12.0,23.0,,,Broadcasting,hand,560.0,machine,25,10,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.16280701293851646,-0.9866579328916572,2022,0.21352091543979612,-0.9769384927771817,2022,-0.19667288979357622,-0.9804691603616321,2022,-0.3536761221763721,0.935367949313148,2023,0.7694148268839378,0.6387494220515272,560
Jamui,Khaira,25,23,5,Manual_PuddledLine,1.0,2.0,Canal,,,4.0,1.0,,SoilApplied,3,6.0,,Broadcasting,6.0,22.0,6.0,55.0,Broadcasting,hand,200.0,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022,-0.37770796520396466,-0.9259247771938499,2022,-0.11165900712169444,-0.9937465804361781,2022,-0.5012418134457756,-0.8653072543632061,2022,-0.8311706263658079,0.5560174366570446,2022,-0.1882267098432439,0.9821256058680006,360
