District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Khaira,22.0,20.0,2022-07-25,4.0,Manual_PuddledRandom,2022-07-02,2022-07-30,3.0,3.0,Boring,Electric,,5.0,,,,3.0,12.0,,Broadcasting,12.0,32.0,12.0,63.0,Broadcasting,hand,2022-11-06,100.0,2022-12-20,hand,26.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,800.0
Jamui,Khaira,20.0,20.0,2022-07-26,5.0,Manual_PuddledRandom,2022-07-07,2022-07-27,4.0,3.0,Canal,,,3.0,,1.0,SoilApplied,2.0,6.0,,Broadcasting,6.0,25.0,,,Broadcasting,hand,2022-12-01,150.0,2022-12-08,machine,25.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,200.0
Gaya,Gurua,20.0,20.0,2022-06-28,6.0,Manual_PuddledRandom,2022-07-02,2022-08-03,1.0,5.0,Boring,Electric,200.0,2.0,1.0,,Broadcasting,2.0,10.0,,Broadcasting,20.0,36.0,,,Broadcasting,hand,2022-11-14,120.0,2023-01-07,machine,29.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,480.0
Vaishali,Mahua,15.0,10.0,2022-06-20,4.0,Manual_PuddledRandom,2022-06-25,2022-07-25,2.0,4.0,Boring,Diesel,,2.0,,,,2.0,15.0,5.0,Broadcasting,15.0,35.0,,,Broadcasting,hand,2022-10-26,800.0,2022-11-22,hand,24.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,10.0
Jamui,Jamui,12.0,12.0,2022-07-25,5.0,Manual_PuddledRandom,2022-07-04,2022-08-02,5.0,2.0,Boring,Electric,200.0,1.0,5.0,,Broadcasting,2.0,5.0,5.0,Broadcasting,6.0,6.0,,,Broadcasting,hand,2022-11-21,300.0,2022-12-24,machine,27.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,275.0
Gaya,Gurua,20.0,20.0,2022-07-05,6.0,Manual_PuddledRandom,2022-06-23,2022-07-29,2.0,4.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,10.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-22,600.0,2022-12-16,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,600.0
Nalanda,Rajgir,50.0,50.0,2022-07-07,5.0,Manual_PuddledRandom,2022-06-16,2022-07-10,2.0,8.0,Boring,Electric,150.0,4.0,,,SoilApplied,2.0,10.0,10.0,Broadcasting,20.0,45.0,,,Broadcasting,hand,2022-11-24,900.0,2022-12-20,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,750.0
Vaishali,Mahua,15.0,5.0,2022-06-26,6.0,Manual_PuddledRandom,2022-06-15,2022-07-18,1.0,4.0,Boring,Electric,800.0,2.0,,2.0,SoilApplied,3.0,8.0,,Broadcasting,8.0,28.0,8.0,65.0,Broadcasting,hand,2022-10-31,800.0,2022-11-01,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800.0
Vaishali,Mahua,50.0,5.0,2022-07-18,5.0,Manual_PuddledRandom,2022-07-08,2022-08-03,1.0,4.0,Boring,Electric,800.0,3.0,2.0,,SoilApplied,2.0,10.0,,SoilApplied,10.0,35.0,,,SoilApplied,hand,2022-10-25,400.0,2022-11-10,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,390.0
Nalanda,Rajgir,35.0,35.0,2022-07-24,5.0,Manual_PuddledRandom,2022-07-03,2022-07-28,2.0,6.0,Boring,Electric,150.0,8.0,1.0,,SoilApplied,2.0,12.0,24.0,Broadcasting,12.0,45.0,,,Broadcasting,hand,2022-11-24,1200.0,2022-12-24,machine,24.0,10.0,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,850.0
Jamui,Khaira,10.0,10.0,2022-07-31,4.0,Manual_PuddledRandom,2022-07-06,2022-08-01,2.0,5.0,Boring,Electric,500.0,2.0,,2.0,SoilApplied,3.0,20.0,,Broadcasting,15.0,28.0,20.0,65.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-10,hand,23.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400.0
Gaya,Gurua,10.0,10.0,2022-07-22,8.0,Manual_PuddledRandom,2022-06-23,2022-08-05,2.0,4.0,Boring,Electric,160.0,3.0,1.0,,SoilApplied,3.0,,,SoilApplied,8.0,45.0,2.0,72.0,Broadcasting,hand,2022-11-19,120.0,2022-12-16,hand,30.0,10.0,plowed_in_soil,0.2222222222222222,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,480.0
Gaya,Gurua,20.0,20.0,2022-07-15,6.0,Manual_PuddledRandom,2022-07-05,2022-07-20,2.0,3.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,5.0,,Broadcasting,5.0,36.0,,,Broadcasting,hand,2022-11-30,300.0,2022-12-30,hand,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,405.0
Nalanda,Rajgir,30.0,30.0,2022-07-14,6.0,Manual_PuddledRandom,2022-06-30,2022-07-15,1.0,4.0,Boring,Electric,200.0,2.0,,1.0,SoilApplied,2.0,9.0,,Broadcasting,4.0,25.0,,,Broadcasting,hand,2022-11-20,560.0,2023-03-15,machine,25.0,10.0,plowed_in_soil,0.1875,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,560.0
Jamui,Jamui,8.0,8.0,2022-07-21,4.0,Manual_PuddledRandom,2022-07-08,2022-08-01,3.0,8.0,Canal,,,11.0,,,,1.0,10.0,10.0,Broadcasting,,,,,,hand,2022-10-27,200.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,False,True,True,False,,,,,,False,False,False,False,True,,,,,1120.0
Nalanda,Rajgir,30.0,30.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-28,2022-08-03,2.0,9.0,Boring,Electric,,8.0,1.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-25,600.0,2022-12-29,hand,25.0,10.0,plowed_in_soil,0.46875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,790.0
Jamui,Khaira,35.0,25.0,2022-07-27,3.0,Manual_PuddledRandom,2022-07-03,2022-07-29,1.0,5.0,Boring,Electric,,3.0,2.0,,SoilApplied,3.0,13.0,,Broadcasting,14.0,30.0,14.0,68.0,Broadcasting,hand,2022-12-02,1200.0,2022-12-23,machine,28.0,10.0,plowed_in_soil,0.7272727272727273,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1400.0
Nalanda,Rajgir,27.0,27.0,2022-07-15,5.0,Manual_PuddledRandom,2022-07-07,2022-08-11,1.0,3.0,Boring,Electric,200.0,4.0,8.0,,False,2.0,8.0,8.0,Broadcasting,6.0,26.0,,,Broadcasting,hand,2022-11-11,5.0,2022-12-29,machine,26.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,600.0
Jamui,Jamui,6.0,6.0,2022-07-21,4.0,Manual_PuddledRandom,2022-06-29,2022-07-24,1.0,2.0,Boring,Electric,100.0,3.0,,2.0,Broadcasting,1.0,3.0,3.0,Broadcasting,,,,,,hand,2022-11-15,400.0,2022-12-28,machine,26.0,10.0,plowed_in_soil,0.1363636363636364,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,242.0
Nalanda,Rajgir,60.0,60.0,2022-07-20,5.0,Manual_PuddledRandom,2022-06-22,2022-07-23,2.0,5.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,10.0,10.0,Broadcasting,20.0,40.0,,,Broadcasting,hand,2022-11-21,1200.0,2022-12-30,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,680.0
Nalanda,Noorsarai,40.0,40.0,2022-07-24,3.0,Manual_PuddledRandom,2022-06-26,2022-07-25,1.0,7.0,Boring,Electric,180.0,,,,,1.0,,6.0,Broadcasting,,,,,,hand,2022-10-20,900.0,2023-01-12,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,True,True,False,False,False,,,,,,False,False,False,False,True,,,,,540.0
Nalanda,Rajgir,10.0,10.0,2022-07-16,5.0,Manual_PuddledRandom,2022-06-20,2022-07-17,1.0,5.0,Boring,Electric,150.0,5.0,10.0,,SoilApplied,2.0,20.0,10.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-25,300.0,2022-12-23,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,890.0
Nalanda,Rajgir,40.0,20.0,2022-07-22,6.0,Manual_PuddledRandom,2022-06-02,2022-07-23,1.0,8.0,Boring,Electric,150.0,3.0,,10.0,SoilApplied,2.0,10.0,,Broadcasting,,,,,Broadcasting,hand,2022-11-16,1000.0,2022-11-28,machine,23.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,900.0
Vaishali,Garoul,12.0,10.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-03,2022-07-18,1.0,4.0,Boring,Electric,800.0,2.0,,3.0,SoilApplied,3.0,15.0,,Broadcasting,15.0,30.0,10.0,60.0,Broadcasting,hand,2022-10-15,1000.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,750.0
Gaya,Wazirganj,5.0,5.0,2022-06-30,4.0,Manual_PuddledRandom,2022-06-20,2022-07-25,2.0,2.0,Boring,Electric,40.0,5.0,1.0,,SoilApplied,2.0,5.0,,Broadcasting,5.0,25.0,,,Broadcasting,hand,2022-11-05,100.0,2022-11-22,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,150.0
Nalanda,Rajgir,12.0,12.0,2022-07-19,5.0,Manual_PuddledRandom,2022-06-23,2022-07-21,2.0,3.0,Boring,Electric,250.0,4.0,5.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,9.0,9.0,,,Broadcasting,hand,2022-11-18,300.0,2023-02-25,machine,30.0,10.0,plowed_in_soil,0.25,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,240.0
Vaishali,Chehrakala,10.0,10.0,2022-07-30,4.0,Manual_PuddledRandom,2022-07-06,2022-08-01,1.0,2.0,Boring,Electric,400.0,2.0,4.0,,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,23.0,10.0,30.0,Broadcasting,hand,2022-11-19,300.0,2022-11-29,hand,27.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Noorsarai,20.0,20.0,2022-07-05,5.0,Manual_PuddledRandom,2022-06-22,2022-07-12,2.0,5.0,Boring,Electric,200.0,2.0,,,,2.0,,20.0,Broadcasting,20.0,42.0,,,Broadcasting,hand,2022-11-05,900.0,2022-11-10,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,False,False,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,600.0
Jamui,Khaira,15.0,15.0,2022-07-17,4.0,Manual_PuddledRandom,2022-07-06,2022-08-06,4.0,2.0,Canal,,,8.0,,3.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,24.0,10.0,65.0,Broadcasting,hand,2022-11-08,150.0,2022-12-09,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,700.0
Nalanda,Noorsarai,20.0,20.0,2022-07-01,4.0,Manual_PuddledRandom,2022-06-25,2022-08-01,3.0,2.0,Boring,Electric,400.0,3.0,,,,2.0,,16.0,Broadcasting,16.0,21.0,,,Broadcasting,hand,2022-11-02,1000.0,2022-11-10,machine,22.0,10.0,plowed_in_soil,0.625,True,False,True,False,True,False,False,False,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,1400.0
Vaishali,Mahua,10.0,10.0,2022-07-06,4.0,Manual_PuddledRandom,2022-07-11,2022-08-04,2.0,2.0,Boring,Electric,400.0,3.0,,6.0,SoilApplied,3.0,8.0,,SoilApplied,8.0,40.0,8.0,70.0,Broadcasting,hand,2022-11-13,800.0,2022-11-14,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,330.0
Nalanda,Rajgir,15.0,15.0,2022-07-08,4.0,Manual_PuddledRandom,2022-06-24,2022-07-11,2.0,5.0,Boring,Electric,200.0,,,,,2.0,,20.0,Broadcasting,10.0,32.0,,,Broadcasting,hand,2022-11-12,500.0,2022-12-07,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,False,False,True,False,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,750.0
Gaya,Wazirganj,10.0,10.0,2022-06-30,4.0,Manual_PuddledRandom,2022-06-30,2022-07-29,2.0,4.0,Boring,Electric,400.0,1.0,1.0,,SoilApplied,2.0,3.0,3.0,Broadcasting,3.0,20.0,,,Broadcasting,hand,2022-11-02,400.0,2022-11-23,hand,25.0,10.0,plowed_in_soil,0.074074074074074,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,4.0
Gaya,Gurua,10.0,10.0,2022-07-28,6.0,Manual_PuddledRandom,2022-06-29,2022-08-11,2.0,4.0,Boring,Electric,100.0,3.0,1.0,,SoilApplied,2.0,5.0,,Broadcasting,5.0,45.0,,,Broadcasting,hand,2022-10-29,120.0,2022-12-31,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,280.0
Gaya,Wazirganj,20.0,10.0,2022-06-30,5.0,Manual_PuddledRandom,2022-06-27,2022-07-22,1.0,5.0,Boring,Electric,160.0,6.0,2.0,2.0,SoilApplied,2.0,10.0,10.0,Broadcasting,7.0,5.0,,,Broadcasting,hand,2022-11-17,480.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.2222222222222222,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480.0
Jamui,Jamui,8.0,8.0,2022-08-18,4.0,Manual_PuddledRandom,2022-07-25,2022-08-19,10.0,4.0,Boring,Electric,500.0,2.0,,,,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-17,400.0,2023-01-25,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,480.0
Vaishali,Mahua,13.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,1.0,4.0,Boring,Diesel,600.0,2.0,,3.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,23.0,10.0,10.0,Broadcasting,hand,2022-10-28,200.0,2022-11-09,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800.0
Nalanda,Noorsarai,20.0,20.0,2022-07-08,5.0,Manual_PuddledRandom,2022-06-20,2022-07-11,1.0,2.0,Boring,Electric,100.0,2.0,,,,2.0,,20.0,Broadcasting,,,,,Broadcasting,hand,2022-11-05,1000.0,2022-11-12,hand,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,True,True,True,True,False,,,,,,False,False,False,False,True,False,False,False,False,100.0
Nalanda,Noorsarai,20.0,20.0,2022-07-15,4.0,Manual_PuddledRandom,2022-06-27,2022-07-16,1.0,2.0,Boring,Electric,60.0,5.0,,,,1.0,,16.0,Broadcasting,,,,,,hand,2022-11-24,800.0,2022-12-30,machine,25.0,10.0,plowed_in_soil,0.25,False,False,True,False,True,False,False,False,True,False,False,False,,,,,,False,False,False,False,True,,,,,640.0
Gaya,Wazirganj,15.0,10.0,2022-07-01,5.0,Manual_PuddledRandom,2022-06-25,2022-07-08,2.0,3.0,Canal,,100.0,3.0,,,,2.0,15.0,10.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-10-15,100.0,2022-10-30,hand,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,False,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,350.0
Vaishali,Chehrakala,8.0,8.0,2022-07-26,3.0,Manual_PuddledRandom,2022-06-28,2022-07-29,1.0,6.0,Boring,Diesel,1200.0,1.0,,1.0,Broadcasting,1.0,10.0,8.0,Broadcasting,,,,,,hand,2022-11-25,800.0,2022-11-28,hand,25.0,10.0,plowed_in_soil,0.3636363636363636,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,,800.0
Vaishali,Mahua,20.0,20.0,2022-07-17,4.0,Manual_PuddledRandom,2022-06-20,2022-07-20,1.0,3.0,Boring,Diesel,400.0,2.0,,3.0,SoilApplied,3.0,15.0,,Broadcasting,15.0,25.0,15.0,65.0,Broadcasting,hand,2022-11-05,1800.0,2022-11-22,hand,21.0,10.0,plowed_in_soil,0.9090909090909092,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1800.0
Nalanda,Rajgir,60.0,60.0,2022-07-14,4.0,Broadcasting,2022-06-27,2022-07-16,,5.0,Canal,Electric,,4.0,,2.0,SoilApplied,2.0,20.0,10.0,Broadcasting,20.0,45.0,,,Broadcasting,hand,2022-12-10,100.0,2022-12-13,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True,600.0
Jamui,Khaira,20.0,20.0,2022-07-19,3.0,Manual_PuddledRandom,2022-06-28,2022-07-22,4.0,2.0,Canal,,,2.0,,,,2.0,8.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-23,200.0,2022-12-28,hand,28.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,False,400.0
Vaishali,Garoul,8.0,8.0,2022-06-28,6.0,Manual_PuddledRandom,2022-06-22,2022-07-21,2.0,5.0,Boring,Electric,600.0,2.0,,10.0,SoilApplied,2.0,10.0,,SoilApplied,10.0,30.0,,,Broadcasting,hand,2022-11-10,800.0,2022-11-26,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,400.0
Nalanda,Rajgir,80.0,70.0,2022-07-16,5.0,Manual_PuddledLine,2022-07-10,2022-07-17,2.0,4.0,Boring,Electric,200.0,5.0,2.0,,SoilApplied,2.0,30.0,15.0,Broadcasting,30.0,45.0,,,Broadcasting,hand,2022-11-25,1200.0,2022-12-30,machine,25.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1000.0
Gaya,Gurua,20.0,20.0,2022-07-26,5.0,Manual_PuddledRandom,2022-06-25,2022-08-01,2.0,4.0,Boring,Electric,80.0,2.0,1.0,,SoilApplied,2.0,4.0,,Broadcasting,3.0,45.0,,,Broadcasting,hand,2022-11-16,80.0,2022-12-31,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,340.0
Nalanda,Rajgir,40.0,40.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-25,2022-07-21,2.0,6.0,Boring,Electric,400.0,5.0,,,,2.0,,15.0,Broadcasting,15.0,42.0,,,Broadcasting,hand,2022-11-06,600.0,2023-01-18,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,640.0
Vaishali,Mahua,20.0,15.0,2022-06-16,4.0,Manual_PuddledRandom,2022-07-02,2022-07-28,2.0,1.0,Boring,Diesel,600.0,3.0,,1.0,SoilApplied,3.0,6.0,,SoilApplied,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-11-11,400.0,2022-11-22,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,245.0
Gaya,Wazirganj,20.0,20.0,2022-07-22,5.0,Manual_PuddledRandom,2022-06-28,2022-07-27,3.0,6.0,Boring,Electric,,3.0,1.0,,SoilApplied,2.0,10.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-10,100.0,2022-11-20,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,800.0
Jamui,Khaira,32.0,30.0,2022-07-23,4.0,Manual_PuddledRandom,2022-07-24,2022-08-03,1.0,3.0,Boring,Electric,250.0,2.0,,2.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,23.0,10.0,63.0,Broadcasting,hand,2022-12-02,900.0,2022-12-20,machine,24.0,10.0,plowed_in_soil,0.4090909090909091,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800.0
Gaya,Gurua,15.0,15.0,2022-07-16,6.0,Manual_PuddledRandom,2022-06-22,2022-07-18,2.0,5.0,Boring,Electric,150.0,2.0,2.0,,SoilApplied,2.0,9.0,,Broadcasting,6.0,45.0,,,Broadcasting,hand,2022-11-19,400.0,2022-12-28,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,456.0
Nalanda,Rajgir,30.0,30.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-25,2022-07-22,1.0,4.0,Boring,Electric,100.0,2.0,,,,2.0,12.0,,Broadcasting,12.0,23.0,,,Broadcasting,hand,2022-11-19,500.0,2022-12-15,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,350.0
Nalanda,Rajgir,50.0,50.0,2022-07-17,5.0,Manual_PuddledRandom,2022-06-06,2022-07-18,2.0,6.0,Boring,Electric,150.0,4.0,,,,2.0,,8.0,Broadcasting,30.0,43.0,,,Broadcasting,hand,2022-12-15,720.0,2022-12-15,machine,24.0,10.0,plowed_in_soil,0.375,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,890.0
Nalanda,Noorsarai,20.0,15.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-25,2022-07-22,2.0,4.0,Boring,Electric,,3.0,1.0,,Broadcasting,2.0,10.0,,SoilApplied,10.0,20.0,,,Broadcasting,hand,2022-11-07,500.0,2023-01-28,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,480.0
Jamui,Jamui,30.0,30.0,2022-07-25,4.0,Manual_PuddledLine,2022-06-20,2022-07-28,4.0,2.0,Boring,Electric,500.0,3.0,5.0,,Broadcasting,3.0,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-29,90.0,2023-02-02,hand,29.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,480.0
Jamui,Jamui,20.0,10.0,2022-07-15,4.0,Manual_PuddledRandom,2022-07-18,2022-08-18,4.0,4.0,Boring,Electric,400.0,1.0,5.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,7.0,30.0,,,Broadcasting,hand,2022-11-17,200.0,2022-12-16,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Rajgir,100.0,100.0,2022-07-19,6.0,LineSowingAfterTillage,2022-06-27,2022-07-28,,5.0,Boring,Electric,250.0,5.0,,1.0,SoilApplied,2.0,20.0,20.0,Broadcasting,25.0,25.0,,,Broadcasting,hand,2022-11-30,250.0,2022-12-12,machine,25.0,10.0,plowed_in_soil,0.625,True,False,True,True,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1200.0
