District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Jamui,Jamui,60,60,2022-07-29,4,Manual_PuddledRandom,2022-06-16,2022-07-31,4.0,6.0,Boring,Electric,1200.0,3.0,7.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-01-08,hand,29,10,plowed_in_soil,0.5454545454545454,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Nalanda,Rajgir,30,30,2022-07-16,5,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,6.0,Boring,Electric,110.0,8.0,2.0,,SoilApplied,2,22.0,11.0,Broadcasting,22.0,45.0,,,Broadcasting,hand,2022-11-18,150.0,2022-12-14,machine,23,10,plowed_in_soil,0.34375,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,10,10,2022-07-20,1,Manual_PuddledRandom,2022-07-16,2022-08-10,1.0,3.0,Boring,Diesel,600.0,2.0,,,,2,6.0,6.0,Broadcasting,6.0,6.0,,,Broadcasting,hand,2022-10-20,200.0,2022-10-30,hand,25,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,True,False,True,False,True,False,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,25,3,2022-07-17,6,Manual_PuddledRandom,2022-06-27,2022-07-23,2.0,,,,,1.0,,8.0,SoilApplied,2,6.0,,SoilApplied,6.0,45.0,,,Broadcasting,hand,2022-10-25,600.0,2022-11-10,hand,29,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Jamui,Jamui,9,9,2022-07-22,4,Manual_PuddledRandom,2022-06-26,2022-07-24,14.0,7.0,Boring,Electric,7.0,2.0,,,,1,14.0,14.0,Broadcasting,,,,,,hand,2022-11-18,500.0,2022-12-21,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,True,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,
Gaya,Wazirganj,45,38,2022-07-14,4,Manual_PuddledRandom,2022-06-24,2022-07-19,2.0,5.0,Boring,Electric,108.0,5.0,4.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,23.0,,,Broadcasting,hand,2022-10-21,400.0,2022-11-24,machine,24,10,plowed_in_soil,0.1481481481481481,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,33,23,2022-07-03,4,Manual_PuddledRandom,2022-07-14,2022-08-16,4.0,4.0,Boring,Electric,400.0,4.0,4.0,,Broadcasting,2,15.0,15.0,Broadcasting,10.0,18.0,,,Broadcasting,hand,2022-11-12,400.0,2023-02-22,machine,27,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,35,35,2022-06-28,7,Manual_PuddledRandom,2022-06-28,2022-07-20,2.0,,,,,,2.0,,SoilApplied,2,20.0,,SoilApplied,20.0,36.0,,,Broadcasting,hand,2022-11-26,600.0,2022-12-10,hand,28,10,plowed_in_soil,0.3703703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,8,8,2022-07-22,4,Manual_PuddledRandom,2022-06-23,2022-07-28,7.0,4.0,Boring,Electric,400.0,3.0,,,,2,7.0,7.0,Broadcasting,7.0,30.0,,,Broadcasting,hand,2022-11-10,300.0,2022-12-14,machine,27,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,20,10,2022-07-14,5,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,2.0,Broadcasting,3,8.0,,Broadcasting,10.0,25.0,10.0,60.0,Broadcasting,hand,2022-10-21,1000.0,2022-10-26,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,52,40,2022-07-27,4,Manual_PuddledRandom,2022-07-01,2022-07-30,1.0,4.0,Boring,Electric,400.0,3.0,,2.0,SoilApplied,3,14.0,,Broadcasting,23.0,25.0,20.0,63.0,Broadcasting,hand,2022-12-02,2300.0,2022-12-23,hand,22,10,plowed_in_soil,1.181818181818182,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,36,35,2022-07-14,2,Broadcasting,,2022-07-26,,5.0,Boring,Electric,1000.0,3.0,10.0,,Broadcasting,3,5.0,5.0,Broadcasting,5.0,32.0,6.0,65.0,Broadcasting,hand,2022-12-08,100.0,2023-01-19,hand,26,10,plowed_in_soil,0.15625,True,False,True,False,,,,,,,,,True,False,False,False,False,True,False,False,True,True,False,False,False,True
Nalanda,Rajgir,80,60,2022-07-10,5,Manual_PuddledRandom,2022-06-24,2022-07-14,2.0,8.0,Boring,Electric,240.0,6.0,2.0,,SoilApplied,2,,15.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-11,1500.0,2023-01-02,machine,25,10,plowed_in_soil,0.46875,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,20,5,2022-07-15,6,Manual_PuddledRandom,2022-06-28,2022-07-19,1.0,2.0,Boring,Diesel,,3.0,,30.0,SoilApplied,2,10.0,,SoilApplied,10.0,45.0,,,Broadcasting,hand,2022-10-24,1000.0,2022-11-08,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Gaya,Gurua,80,80,2022-07-21,5,LineSowingAfterTillage,2022-07-21,2022-08-19,,10.0,Boring,Electric,200.0,5.0,1.0,1.0,SoilApplied,2,10.0,,Broadcasting,20.0,55.0,,,Broadcasting,hand,2022-12-26,600.0,2023-01-15,hand,30,10,plowed_in_soil,0.3703703703703703,True,False,True,False,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,30,30,2022-06-11,6,Manual_PuddledRandom,2022-07-12,2022-07-13,2.0,8.0,Boring,Electric,120.0,2.0,600.0,,Broadcasting,2,6.0,6.0,Broadcasting,6.0,23.0,,,Broadcasting,hand,2022-11-05,350.0,2022-11-12,hand,22,10,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,40,40,2022-07-12,3,Manual_PuddledRandom,2022-06-10,2022-07-16,2.0,4.0,Boring,Electric,400.0,8.0,,,,2,30.0,30.0,Broadcasting,20.0,40.0,,,Broadcasting,hand,2022-10-20,1000.0,2023-01-17,machine,22,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,False,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,80,80,2022-06-19,4,Broadcasting,,2022-07-14,,6.0,Canal,Electric,,5.0,,,,2,20.0,10.0,Broadcasting,20.0,35.0,,,Broadcasting,hand,2022-11-24,500.0,2022-11-26,hand,25,10,plowed_in_soil,0.3125,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,10,10,2022-08-07,4,Manual_PuddledRandom,2022-07-14,2022-08-10,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,28.0,,,Broadcasting,hand,2022-11-09,500.0,2023-01-12,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,40,35,2022-07-22,4,Manual_PuddledRandom,2022-07-05,2022-07-26,4.0,2.0,Canal,,,6.0,,,,3,5.0,,Broadcasting,5.0,24.0,8.0,65.0,Broadcasting,hand,2022-11-09,150.0,2023-01-04,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,6,5,2022-06-10,5,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-28,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,48,32,2022-07-16,2,Broadcasting,,2022-07-23,,4.0,Boring,Electric,,3.0,,8.0,Broadcasting,3,4.0,4.0,Broadcasting,4.0,30.0,4.0,63.0,Broadcasting,hand,2022-12-15,100.0,2023-01-20,machine,25,10,plowed_in_soil,0.125,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Jamui,Khaira,15,15,2022-07-03,3,Manual_PuddledRandom,2022-07-02,2022-08-05,3.0,1.0,Canal,Electric,,11.0,,,,1,6.0,9.0,Broadcasting,,,,,,hand,2022-11-10,100.0,2022-12-30,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,
Vaishali,Mahua,12,3,2022-06-27,4,Manual_PuddledRandom,2022-06-03,2022-07-11,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,SoilApplied,3,6.0,,Broadcasting,6.0,24.0,4.0,65.0,Broadcasting,hand,2022-11-02,400.0,2022-11-17,machine,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,16,12,2022-07-22,4,Manual_PuddledRandom,2022-07-02,2022-08-02,1.0,2.0,Boring,Diesel,250.0,2.0,,2.0,SoilApplied,3,10.0,,Broadcasting,10.0,23.0,13.0,65.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-21,hand,21,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5,5,2022-07-03,3,Manual_PuddledRandom,2022-06-02,2022-07-28,1.0,3.0,Boring,Electric,600.0,2.0,,1.0,SoilApplied,2,10.0,10.0,SoilApplied,10.0,25.0,,,Broadcasting,hand,2022-11-04,200.0,2022-11-13,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,15,10,2022-06-26,4,Manual_PuddledRandom,2022-06-03,2022-07-01,1.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3,12.0,,Broadcasting,12.0,27.0,8.0,64.0,Broadcasting,hand,2022-11-02,800.0,2022-11-17,machine,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,10,8,2022-06-07,4,Manual_PuddledRandom,2022-07-10,2022-08-10,1.0,2.0,Boring,Diesel,400.0,1.0,,2.0,SoilApplied,2,6.0,,Broadcasting,15.0,25.0,,,Broadcasting,hand,2022-11-10,300.0,2022-11-20,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,10,10,2022-07-28,8,Manual_PuddledRandom,2022-07-01,2022-08-09,4.0,2.0,Canal,,,,,,,3,10.0,,Broadcasting,5.0,22.0,5.0,,Broadcasting,hand,2022-11-19,100.0,2023-02-27,hand,25,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,55,50,2022-06-16,6,Manual_PuddledRandom,2022-06-27,2022-07-17,2.0,6.0,Boring,Electric,200.0,4.0,4.0,,SoilApplied,2,12.0,,SoilApplied,24.0,24.0,,,Broadcasting,hand,2022-11-26,600.0,2023-01-30,machine,25,10,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,15,15,2022-07-22,3,Manual_PuddledRandom,2022-06-28,2022-08-04,4.0,2.0,Boring,Electric,,11.0,,,,1,6.0,9.0,Broadcasting,,,,,,hand,2022-11-09,100.0,2022-12-30,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,
Vaishali,Chehrakala,12,12,2022-07-27,4,Manual_PuddledRandom,2022-07-28,2022-08-21,2.0,4.0,Boring,Electric,800.0,2.0,2.0,,SoilApplied,2,12.0,12.0,Broadcasting,12.0,15.0,,,Broadcasting,hand,2022-11-01,1200.0,2022-11-09,machine,27,10,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,5,5,2022-07-07,3,Manual_PuddledRandom,2022-06-27,2022-08-02,3.0,2.0,Boring,Electric,200.0,1.0,3.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-20,200.0,2023-01-23,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Jamui,Jamui,25,20,2022-07-10,3,Manual_PuddledRandom,2022-07-21,2022-08-10,4.0,9.0,Boring,Electric,1500.0,1.0,8.0,,Broadcasting,2,22.0,20.0,Broadcasting,22.0,20.0,,,Broadcasting,hand,2022-11-24,750.0,2023-01-26,machine,26,10,plowed_in_soil,0.6818181818181818,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,10,5,2022-06-26,4,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,1.0,Boring,Diesel,,,,,,2,5.0,5.0,SoilApplied,6.0,40.0,,,SoilApplied,hand,2022-10-20,150.0,2022-10-30,hand,29,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,4,4,2022-06-24,4,Manual_PuddledRandom,2022-06-02,2022-07-02,2.0,1.0,Boring,Diesel,300.0,2.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,26.0,6.0,65.0,Broadcasting,hand,2022-11-01,600.0,2022-11-15,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,6,4,2022-07-13,5,Manual_PuddledRandom,2022-07-15,2022-08-08,2.0,3.0,Boring,Diesel,450.0,3.0,,6.0,SoilApplied,3,,,SoilApplied,6.0,40.0,6.0,72.0,Broadcasting,hand,2022-11-09,600.0,2022-11-16,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Nalanda,Rajgir,40,40,2022-06-18,4,Broadcasting,,2022-07-12,,4.0,Canal,Electric,,4.0,,,,2,12.0,6.0,Broadcasting,12.0,34.0,,,Broadcasting,machine,2022-11-28,,2022-11-30,hand,25,40,plowed_in_soil,0.1875,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,20,20,2022-07-19,3,Manual_PuddledRandom,2022-06-27,2022-07-22,3.0,2.0,Canal,,,9.0,,,,1,9.0,12.0,Broadcasting,,,,,,hand,2022-11-09,100.0,2022-12-13,machine,25,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,,,,
Nalanda,Rajgir,20,20,2022-07-03,5,LineSowingAfterTillage,2022-06-15,2022-07-05,,5.0,Boring,Electric,250.0,10.0,,,,2,,10.0,SoilApplied,20.0,25.0,,,RootApplication,hand,2022-11-11,900.0,2022-12-01,machine,25,10,plowed_in_soil,0.3125,True,False,True,False,,,,,,,,,,,,,,False,False,False,True,True,False,False,False,True
Jamui,Khaira,22,11,2022-07-23,4,Manual_PuddledRandom,2022-07-01,2022-07-29,2.0,2.0,Boring,Electric,100.0,2.0,,2.0,SoilApplied,3,5.0,,Broadcasting,5.0,23.0,6.0,62.0,Broadcasting,hand,2022-12-01,400.0,2022-12-22,hand,21,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Wazirganj,60,50,2022-07-04,5,Manual_PuddledRandom,2022-06-25,2022-07-28,2.0,,Rainfed,,,5.0,,3.0,SoilApplied,2,8.0,8.0,Broadcasting,12.0,45.0,,,Broadcasting,hand,2022-10-15,100.0,2022-10-28,hand,30,10,plowed_in_soil,0.2962962962962963,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,6,6,2022-06-25,4,Manual_PuddledRandom,2022-06-03,2022-07-06,1.0,1.0,Boring,Electric,150.0,2.0,,1.0,SoilApplied,3,6.0,,Broadcasting,6.0,27.0,4.0,62.0,Broadcasting,hand,2022-11-02,400.0,2022-11-17,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,60,50,2022-07-12,5,Manual_PuddledRandom,2022-06-29,2022-07-14,2.0,8.0,Boring,Electric,240.0,5.0,2.0,,SoilApplied,2,22.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-09,900.0,2022-11-24,machine,25,10,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,20,10,2022-07-02,6,Manual_PuddledRandom,2022-06-14,2022-07-04,1.0,5.0,Boring,Electric,500.0,3.0,30.0,35.0,SoilApplied,3,10.0,,SoilApplied,7.0,30.0,7.0,50.0,Broadcasting,hand,2022-10-08,1400.0,2022-10-24,hand,30,10,plowed_in_soil,0.3181818181818182,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Nalanda,Noorsarai,30,30,2022-07-05,4,Manual_PuddledRandom,2022-06-17,2022-07-10,1.0,4.0,Boring,Electric,200.0,4.0,,,,2,,10.0,Broadcasting,20.0,35.0,,,Broadcasting,hand,2022-10-28,500.0,2023-01-17,machine,26,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,25,15,2022-07-12,6,Manual_PuddledRandom,2022-06-22,2022-07-19,1.0,3.0,Boring,Diesel,,3.0,,35.0,SoilApplied,3,10.0,,SoilApplied,7.0,30.0,5.0,50.0,Broadcasting,hand,2022-10-18,1000.0,2022-10-31,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Nalanda,Rajgir,70,60,2022-07-17,6,Manual_PuddledRandom,2022-06-28,2022-07-18,2.0,4.0,Boring,Electric,400.0,4.0,5.0,,SoilApplied,2,15.0,,SoilApplied,30.0,30.0,,,Broadcasting,hand,2022-12-06,1200.0,2023-01-20,machine,24,10,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,15,15,2022-07-04,4,Manual_PuddledRandom,2022-07-15,2022-08-10,4.0,8.0,Boring,Electric,800.0,1.0,4.0,,Broadcasting,2,16.0,16.0,Broadcasting,8.0,8.0,,,Broadcasting,hand,2022-11-14,600.0,2023-01-30,machine,27,10,plowed_in_soil,0.4545454545454545,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,3,3,2022-06-20,3,Manual_PuddledRandom,2022-06-25,2022-07-28,1.0,2.0,Boring,Electric,450.0,2.0,,1.0,SoilApplied,3,6.0,6.0,Broadcasting,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-11-05,200.0,2022-11-15,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,40,40,2022-07-26,3,Manual_PuddledRandom,2022-07-02,2022-07-27,2.0,8.0,Boring,Electric,240.0,,,,,2,25.0,15.0,Broadcasting,20.0,40.0,,,Broadcasting,machine,2022-11-21,,2022-11-21,machine,29,40,plowed_in_soil,0.3125,False,True,False,True,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,60,60,2022-07-08,4,Manual_PuddledRandom,2022-06-22,2022-07-12,1.0,4.0,Boring,Electric,200.0,3.0,,,,2,,10.0,Broadcasting,25.0,32.0,,,Broadcasting,hand,2022-11-02,500.0,2023-01-04,machine,26,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,10,10,2022-06-27,4,Manual_PuddledRandom,2022-06-29,2022-07-25,1.0,3.0,Boring,Electric,1000.0,2.0,,1.0,SoilApplied,3,10.0,10.0,SoilApplied,10.0,20.0,10.0,45.0,Broadcasting,hand,2022-11-05,600.0,2022-11-15,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,50,45,2022-07-16,6,Manual_PuddledRandom,2022-06-25,2022-07-18,1.0,3.0,Boring,Electric,150.0,2.0,10.0,,SoilApplied,2,9.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-25,420.0,2023-03-15,machine,25,10,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,2,2,2022-07-14,5,Manual_PuddledRandom,2022-06-01,2022-07-15,2.0,1.0,Boring,Electric,50.0,7.0,,,,2,2.0,4.0,Broadcasting,2.0,45.0,,,Broadcasting,hand,2022-11-14,100.0,2022-12-13,machine,27,10,plowed_in_soil,0.0625,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,35,25,2022-07-05,5,Manual_PuddledRandom,2022-06-13,2022-07-14,1.0,5.0,Boring,Electric,50.0,3.0,2.0,,Broadcasting,1,,20.0,Broadcasting,,,,,,hand,2022-10-15,900.0,2022-10-27,hand,25,10,plowed_in_soil,0.3125,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,
Nalanda,Rajgir,140,100,2022-07-27,5,Manual_PuddledRandom,2022-07-08,2022-07-28,2.0,,Rainfed,,,3.0,2.0,,SoilApplied,2,30.0,15.0,Broadcasting,30.0,45.0,,,Broadcasting,hand,2022-11-08,1800.0,2022-11-25,machine,25,10,plowed_in_soil,0.625,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,15,15,2022-07-18,4,Manual_PuddledRandom,2022-06-29,2022-07-23,20.0,10.0,Boring,Electric,1000.0,2.0,,,,1,20.0,20.0,Broadcasting,,,,,,hand,2022-11-10,500.0,2022-12-28,machine,27,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,
Nalanda,Rajgir,60,40,2022-07-19,6,LineSowingAfterTillage,2022-07-03,2022-07-24,,5.0,Boring,Electric,375.0,4.0,,,,2,15.0,30.0,Broadcasting,30.0,25.0,,,Broadcasting,hand,2022-11-26,375.0,2022-12-11,machine,25,10,plowed_in_soil,0.46875,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,26,18,2022-07-24,4,Manual_PuddledLine,2022-07-01,2022-08-03,1.0,2.0,Boring,Diesel,250.0,3.0,,2.0,SoilApplied,3,13.0,,Broadcasting,12.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-01,900.0,2022-12-16,hand,21,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,55,55,2022-07-07,4,Manual_PuddledRandom,2022-06-20,2022-07-12,1.0,7.0,Boring,Electric,360.0,5.0,,,,2,,18.0,Broadcasting,36.0,29.0,,,Broadcasting,hand,2022-10-29,900.0,2023-01-07,machine,26,10,plowed_in_soil,0.5625,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,10,10,2022-07-31,4,Manual_PuddledRandom,2022-06-20,2022-08-03,4.0,2.0,Boring,Electric,400.0,3.0,2.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-23,90.0,2023-01-30,hand,29,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Gaya,Wazirganj,20,20,2022-07-19,4,Manual_PuddledRandom,2022-06-29,2022-07-21,3.0,3.0,Boring,Electric,40.0,3.0,3.0,,SoilApplied,2,4.0,4.0,Broadcasting,8.0,25.0,,,Broadcasting,hand,2022-10-29,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,28,23,2022-07-23,4,Manual_PuddledLine,2022-07-02,2022-07-26,1.0,4.0,Boring,Diesel,380.0,3.0,,3.0,SoilApplied,3,14.0,,Broadcasting,14.0,25.0,13.0,65.0,Broadcasting,hand,2022-12-01,1300.0,2022-12-22,hand,21,10,plowed_in_soil,0.7272727272727273,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
