District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield
Nalanda,Rajgir,40.0,40.0,4.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,600.0,2.0,3.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,20.0,22.0,,,Broadcasting,hand,560.0,machine,24.0,10.0,plowed_in_soil,0.15625,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1797665857255621,-0.9893142039703664,2022.0,0.1966728897935764,-0.9441875088341992,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.9141279881853336,0.1585593851031347,2022.0,-0.9455963874271428,0.3253420847119795,1600.0
Jamui,Jamui,30.0,30.0,4.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,500.0,2.0,,,SoilApplied,2.0,20.0,,Broadcasting,20.0,15.0,,,Broadcasting,hand,300.0,hand,30.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3777079652039646,-0.9497178427914316,2022.0,0.077386479233463,-0.9970011699250152,2022.0,-0.2303056702306119,-0.9123747579707274,2022.0,-0.6486295610349818,0.690173388242972,2023.0,-0.7583058084785625,0.6518989958787125,500.0
Jamui,Jamui,10.0,10.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,300.0,3.0,,,,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,400.0,hand,27.0,10.0,plowed_in_soil,0.13636363636364,False,False,True,False,True,False,False,True,False,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.4093559588156211,-0.9192859697186104,2022.0,0.1457991969198751,-0.9893142039703664,2022.0,-0.3777079652039646,-0.9383773917408642,2022.0,-0.661634618242279,0.6118864012687242,2022.0,-0.661634618242279,0.3253420847119795,400.0
Jamui,Khaira,10.0,10.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Diesel,150.0,3.0,,,SoilApplied,1.0,10.0,12.0,Broadcasting,,,,,,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,,,,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.2802306751992158,-0.9599326896597444,2022.0,-0.2470221804809352,-0.9690098257244064,2022.0,-0.594726686960764,0.7383263540031063,2022.0,-0.6994583270516471,0.6254105729852457,300.0
Nalanda,Rajgir,20.0,20.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,2.0,,,,2.0,12.0,,Broadcasting,16.0,25.0,,,Broadcasting,hand,1600.0,hand,23.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,False,True,False,False,False,False,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.0945367498171991,-0.9955213724144752,2022.0,-0.5012418134457756,-0.828770087174504,2022.0,-0.6994583270516471,0.5123714121284235,2022.0,-0.154308820664281,0.9821256058680006,1600.0
Vaishali,Mahua,40.0,40.0,4.0,Manual_PuddledRandom,2.0,10.0,Boring,Electric,1200.0,2.0,,,SoilApplied,2.0,2.0,2.0,SoilApplied,2.0,30.0,,,Broadcasting,hand,1200.0,machine,25.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2802306751992161,-0.9549667548552552,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.5524353131676203,0.726607524768565,2022.0,-0.7583058084785625,0.6518989958787125,1240.0
Nalanda,Rajgir,38.0,38.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,150.0,3.0,,,SoilApplied,2.0,15.0,15.0,Broadcasting,15.0,25.0,,,Broadcasting,hand,150.0,machine,25.0,10.0,plowed_in_soil,0.09090909090909,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.077386479233463,-0.9970011699250152,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.6084768701151264,0.8239230057575536,2022.0,0.6354323008901775,0.7146733860429608,300.0
Nalanda,Rajgir,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,400.0,2.0,12.0,,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,1200.0,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.7694148268839381,0.726607524768565,470.0
Vaishali,Mahua,20.0,20.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Diesel,500.0,2.0,1.0,,SoilApplied,2.0,5.0,5.0,Broadcasting,5.0,43.0,,,Broadcasting,hand,100.0,hand,30.0,10.0,plowed_in_soil,0.25,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2967128192734901,-0.9599326896597444,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3131070409358267,-0.9383773917408642,2022.0,-0.9455963874271428,0.6254105729852457,2022.0,-0.9141279881853336,0.3253420847119795,160.0
Jamui,Jamui,4.0,4.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,420.0,2.0,,1.0,SoilApplied,3.0,4.0,,Broadcasting,4.0,20.0,4.0,65.0,Broadcasting,hand,1200.0,hand,29.0,10.0,plowed_in_soil,0.25,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.3456123126707335,-0.9497178427914316,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,-0.7909456567567774,0.7146733860429608,2023.0,-0.9455963874271428,0.893918596519257,1600.0
Gaya,Wazirganj,45.0,45.0,4.0,Manual_PuddledRandom,1.0,8.0,Boring,Electric,1500.0,2.0,1.0,,Broadcasting,2.0,20.0,20.0,Broadcasting,20.0,23.0,,,Broadcasting,hand,1100.0,machine,25.0,10.0,plowed_in_soil,0.27272727272727,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.5808002734538014,0.8039279618328208,2022.0,-0.3856634062436074,0.935367949313148,1800.0
Gaya,Gurua,45.0,30.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,300.0,3.0,,1.0,SoilApplied,2.0,14.0,14.0,Broadcasting,7.0,45.0,,,Broadcasting,hand,150.0,machine,30.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1457991969198744,-0.9893142039703664,2022.0,-0.2303056702306119,-0.973118337233262,2022.0,-0.1797665857255621,-0.9893142039703664,2022.0,-0.4937755501599774,0.6387494220515268,2023.0,0.0172133561558352,0.946987753076075,324.0
Jamui,Jamui,20.0,20.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Diesel,300.0,3.0,,,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,25.0,10.0,65.0,Broadcasting,hand,350.0,hand,30.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1457991969198744,-0.9893142039703664,2022.0,0.3294084822245304,-0.9646141756912436,2022.0,-0.3777079652039646,-0.980469160361632,2022.0,-0.5380051715382992,0.5123714121284235,2023.0,-0.3536761221763721,0.9668478136052772,300.0
Gaya,Wazirganj,26.0,15.0,6.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,200.0,3.0,,,SoilApplied,2.0,15.0,15.0,Broadcasting,20.0,35.0,,,Broadcasting,hand,120.0,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.263665492728007,-0.9646141756912436,2022.0,0.3617137307297676,-0.9322892131745132,2022.0,-0.3777079652039646,-0.9441875088341994,2022.0,-0.7116566222817751,0.5702422926917867,2022.0,-0.1372787721132651,0.9821256058680006,200.0
Jamui,Jamui,90.0,90.0,6.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,2.0,,1.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,30.0,10.0,60.0,Broadcasting,hand,300.0,machine,24.0,10.0,plowed_in_soil,0.78125,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.5595892624101763,-0.9123747579707274,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.6994583270516471,0.7146733860429608,2023.0,-0.4635502709028512,0.6387494220515268,640.0
Nalanda,Rajgir,25.0,25.0,4.0,Manual_PuddledRandom,1.0,3.0,Boring,Diesel,200.0,2.0,1.0,,SoilApplied,3.0,,,Broadcasting,20.0,25.0,20.0,60.0,Broadcasting,hand,350.0,hand,27.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3294084822245302,-0.9192859697186104,2022.0,0.077386479233463,-0.993746580436178,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.8214765533024145,0.2428497220959358,2023.0,-0.8498170915275277,0.5702422926917867,540.0
Vaishali,Chehrakala,8.0,8.0,4.0,Manual_PuddledRandom,1.0,2.0,Boring,Electric,600.0,3.0,1.0,,Broadcasting,3.0,6.0,6.0,Broadcasting,6.0,25.0,,,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2636654927280072,-0.9123747579707274,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.2802306751992161,-0.9549667548552552,2022.0,-0.8214765533024145,0.5702422926917867,2022.0,-0.2719581575341052,0.9880226656636976,280.0
Jamui,Jamui,10.0,10.0,5.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,400.0,2.0,,,SoilApplied,3.0,8.0,,Broadcasting,10.0,25.0,8.0,65.0,Broadcasting,hand,300.0,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.5808002734538014,0.8695893893466109,2023.0,0.1372787721132647,0.9880226656636976,160.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,200.0,3.0,1.0,1.0,SoilApplied,3.0,8.0,,Broadcasting,6.0,30.0,6.0,60.0,Broadcasting,hand,200.0,hand,30.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3935902766564664,-0.973118337233262,2022.0,-0.9141279881853336,0.3253420847119795,2022.0,-0.9455963874271428,0.3253420847119795,824.0
Jamui,Khaira,20.0,20.0,6.0,Manual_PuddledRandom,3.0,,Canal,,,3.0,,,Broadcasting,1.0,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,900.0,machine,30.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2022.0,-0.2802306751992161,-0.9599326896597448,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3777079652039646,-0.9192859697186104,2022.0,-0.8214765533024145,0.6118864012687242,2022.0,0.0344216116227457,0.9880226656636976,240.0
Nalanda,Rajgir,35.0,25.0,6.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,1000.0,2.0,,2.0,SoilApplied,2.0,6.0,,Broadcasting,6.0,44.0,6.0,62.0,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.25,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.9338372288229252,0.7146733860429608,2022.0,-0.9455963874271428,0.9905324521322229,400.0
Vaishali,Mahua,10.0,10.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,200.0,1.0,,,,2.0,10.0,10.0,Broadcasting,10.0,42.0,,,Broadcasting,hand,300.0,machine,28.0,10.0,plowed_in_soil,0.27272727272727,True,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,0.2967128192734907,-0.980469160361632,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.8498170915275277,0.6387494220515268,2022.0,-0.4937755501599774,0.7354170229639858,500.0
Jamui,Khaira,10.0,10.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,1000.0,2.0,2.0,,SoilApplied,2.0,5.0,5.0,Broadcasting,5.0,25.0,,,Broadcasting,hand,90.0,machine,25.0,10.0,plowed_in_soil,0.625,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0945367498171993,-0.993746580436178,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.8115390590073611,0.3253420847119795,2022.0,-0.594726686960764,0.3253420847119795,625.0
Vaishali,Mahua,3.0,6.0,5.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,600.0,3.0,,,SoilApplied,2.0,,,Broadcasting,4.0,40.0,,,Broadcasting,hand,100.0,hand,28.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1628070129385164,-0.9893142039703664,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.2967128192734901,-0.9893142039703664,2022.0,-0.6744436188329457,0.749826401204568,2022.0,-0.3536761221763721,0.935367949313148,900.0
Gaya,Gurua,20.0,20.0,5.0,Manual_PuddledRandom,1.0,2.0,Boring,Electric,1000.0,5.0,1.0,1.0,SoilApplied,3.0,12.0,,Broadcasting,12.0,25.0,8.0,60.0,Broadcasting,hand,350.0,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.1966728897935764,-0.973118337233262,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,-0.4937755501599774,0.4825077417612176,2022.0,-0.7116566222817751,0.726607524768565,340.0
Jamui,Khaira,40.0,40.0,3.0,Manual_PuddledRandom,2.0,8.0,Boring,Electric,300.0,2.0,,,SoilApplied,3.0,,8.0,Broadcasting,8.0,23.0,8.0,65.0,Broadcasting,hand,300.0,hand,23.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9123747579707274,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.4787338401157883,0.8779600847008883,2022.0,-0.661634618242279,0.6387494220515268,300.0
Nalanda,Rajgir,40.0,40.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,400.0,3.0,7.0,,SoilApplied,3.0,10.0,10.0,Broadcasting,30.0,42.0,,,Broadcasting,hand,400.0,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.3456123126707335,-0.9192859697186104,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,-0.7909456567567772,0.6118864012687242,2022.0,-0.4937755501599774,0.9015016841318838,450.0
Vaishali,Mahua,10.0,10.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,200.0,2.0,,,SoilApplied,2.0,5.0,,Broadcasting,5.0,25.0,,,Broadcasting,hand,500.0,machine,25.0,10.0,plowed_in_soil,0.09090909090909,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3131070409358267,-0.973118337233262,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.4937755501599774,0.9226395488404876,2022.0,-0.7116566222817751,0.7025274741691566,450.0
Jamui,Khaira,8.0,8.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,320.0,3.0,,,SoilApplied,2.0,6.0,6.0,Broadcasting,6.0,6.0,,,Broadcasting,hand,1200.0,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,0.48627270710869,-0.8653072543632061,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.8311706263658079,0.5560174366570446,2022.0,-0.661634618242279,0.886070621534138,1300.0
Gaya,Gurua,20.0,10.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,100.0,4.0,,,,3.0,20.0,10.0,Broadcasting,20.0,25.0,,65.0,Broadcasting,hand,200.0,machine,26.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,True,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.4711595076738639,-0.7086266782644601,2022.0,-0.7236440382959123,0.7383263540031063,2022.0,-0.1372787721132651,0.9880226656636976,450.0
Nalanda,Rajgir,10.0,10.0,5.0,Manual_PuddledRandom,1.0,2.0,Boring,Electric,500.0,3.0,1.0,,Broadcasting,2.0,5.0,5.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,200.0,machine,25.0,10.0,plowed_in_soil,0.40625,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.5234156073655503,0.7383263540031063,2022.0,-0.1372787721132651,0.9469877530760752,900.0
Vaishali,Mahua,10.0,10.0,5.0,Manual_PuddledRandom,3.0,4.0,Boring,Diesel,300.0,3.0,5.0,,SoilApplied,2.0,15.0,15.0,Broadcasting,15.0,25.0,,,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.1116590071216951,-0.99167731989929,2022.0,0.2802306751992158,-0.973118337233262,2022.0,-0.3131070409358267,-0.9123747579707274,2022.0,-0.8498170915275277,0.5842981736283683,2022.0,-0.1202080448993527,0.9994074007397048,300.0
Jamui,Jamui,80.0,80.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,500.0,2.0,5.0,,Broadcasting,2.0,5.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,300.0,machine,26.0,10.0,plowed_in_soil,0.3703703703703,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.4093559588156211,-0.9051931898913976,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.8115390590073611,0.5416278206559811,2023.0,0.385663406243607,0.935367949313148,320.0
Vaishali,Garoul,20.0,20.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Diesel,500.0,2.0,,,SoilApplied,2.0,8.0,,Broadcasting,8.0,45.0,,,Broadcasting,hand,400.0,machine,29.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1116590071216944,-0.99167731989929,2022.0,0.48627270710869,-0.9497178427914316,2022.0,-0.1797665857255621,-0.9893142039703664,2022.0,-0.5808002734538014,0.8609610158889945,2022.0,-0.3856634062436074,0.9668478136052772,405.0
Jamui,Jamui,15.0,10.0,6.0,Manual_PuddledRandom,2.0,6.0,Boring,Electric,300.0,2.0,1.0,,SoilApplied,3.0,6.0,,Broadcasting,6.0,25.0,6.0,61.0,Broadcasting,hand,600.0,machine,26.0,10.0,plowed_in_soil,0.09090909090909,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0773864792334632,-0.993746580436178,2022.0,0.1966728897935764,-0.980469160361632,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.8214765533024145,0.5416278206559811,2023.0,-0.1372787721132651,0.935367949313148,450.0
Nalanda,Rajgir,4.0,6.0,3.0,Manual_PuddledRandom,1.0,2.0,Boring,Diesel,200.0,2.0,1.0,,SoilApplied,3.0,8.0,6.0,Broadcasting,6.0,40.0,,,Broadcasting,hand,90.0,machine,30.0,10.0,plowed_in_soil,0.18181818181818,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.4093559588156211,-0.9192859697186104,2022.0,-0.622046748440868,0.6387494220515268,2022.0,-0.7116566222817751,0.7025274741691566,150.0
Vaishali,Mahua,10.0,9.0,5.0,Manual_PuddledRandom,4.0,5.0,Boring,Electric,400.0,3.0,,,,3.0,20.0,15.0,Broadcasting,20.0,25.0,,45.0,Broadcasting,hand,250.0,hand,28.0,10.0,plowed_in_soil,0.1851851851852,False,False,True,False,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,0.263665492728007,-0.9646141756912436,2022.0,-0.9123747579707274,-0.828770087174504,2022.0,-0.858763958275803,0.5416278206559811,2022.0,-0.7116566222817751,0.7025274741691566,800.0
Gaya,Gurua,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,500.0,2.0,,2.0,SoilApplied,2.0,5.0,5.0,Broadcasting,5.0,25.0,5.0,65.0,Broadcasting,hand,200.0,hand,25.0,10.0,plowed_in_soil,0.21875,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.077386479233463,-0.9970011699250152,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,-0.3212696616923651,0.690173388242972,2022.0,-0.4635502709028512,0.9750645322571944,4.0
Nalanda,Rajgir,40.0,40.0,5.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,200.0,5.0,,,,2.0,20.0,,Broadcasting,20.0,20.0,,,Broadcasting,hand,90.0,machine,27.0,10.0,plowed_in_soil,0.125,True,False,True,False,True,False,True,True,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,0.1287481774525813,-0.993746580436178,2022.0,0.1116590071216951,-0.99167731989929,2022.0,-0.1628070129385164,-0.9866579328916572,2022.0,-0.8311706263658079,0.5981809144059159,2022.0,-0.1882267098432439,0.3253420847119795,405.0
Vaishali,Mahua,50.0,60.0,5.0,Manual_PuddledRandom,2.0,3.0,Boring,Diesel,250.0,2.0,1.0,,Broadcasting,2.0,15.0,15.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.1628070129385171,-0.9837092937736096,2022.0,-0.5452404385406507,-0.8263541987239095,2022.0,-0.3536761221763721,0.935367949313148,2022.0,-0.1202080448993527,0.9880226656636976,150.0
Jamui,Jamui,15.0,15.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Diesel,300.0,2.0,1.0,,SoilApplied,3.0,10.0,,Broadcasting,5.0,30.0,,65.0,Broadcasting,hand,600.0,hand,30.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0945367498171991,-0.9769384927771816,2022.0,0.077386479233463,-0.9970011699250152,2022.0,-0.3935902766564664,-0.9497178427914316,2022.0,-0.7583058084785625,0.8140460935082175,2023.0,-0.8013610881746769,0.8140460935082175,100.0
